age,job,marital,education,default,housing,loan,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit
45,entrepreneur,divorced,university.degree,no,yes,yes,-1.8,92.893,-46.2,1.266,5099.1,0
52,housemaid,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
39,admin.,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
42,services,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
29,blue-collar,single,high.school,unknown,no,no,1.4,94.465,-41.8,4.961,5228.1,0
30,admin.,married,high.school,no,no,no,-0.1,93.2,-42.0,4.076,5195.8,0
44,blue-collar,married,professional.course,no,no,no,-3.4,92.431,-26.9,0.739,5017.5,0
37,blue-collar,single,professional.course,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
70,retired,married,professional.course,no,yes,no,-2.9,92.201,-31.4,0.869,5076.2,1
40,housemaid,married,high.school,unknown,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
40,blue-collar,married,basic.6y,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
42,admin.,single,professional.course,no,no,no,-1.8,93.075,-47.1,1.423,5099.1,0
30,blue-collar,married,basic.6y,no,yes,yes,-0.1,93.2,-42.0,4.076,5195.8,0
22,student,single,unknown,no,yes,no,-2.9,92.963,-40.8,1.26,5076.2,0
43,admin.,married,university.degree,no,no,no,-1.8,93.075,-47.1,1.365,5099.1,0
49,admin.,divorced,professional.course,no,no,no,-0.1,93.2,-42.0,4.076,5195.8,0
34,admin.,single,high.school,no,yes,yes,-1.8,92.893,-46.2,1.334,5099.1,0
54,blue-collar,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
29,admin.,single,high.school,no,yes,no,-3.4,92.649,-30.1,0.714,5017.5,1
57,management,married,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
53,admin.,married,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
36,blue-collar,married,basic.9y,unknown,no,yes,1.4,93.918,-42.7,4.963,5228.1,0
58,unknown,married,unknown,unknown,no,no,1.1,93.994,-36.4,4.856,5191.0,0
36,services,divorced,professional.course,no,no,no,1.4,94.465,-41.8,4.864,5228.1,0
43,blue-collar,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.244,5099.1,0
48,blue-collar,married,professional.course,no,yes,yes,-0.1,93.2,-42.0,4.021,5195.8,0
53,technician,married,professional.course,unknown,yes,yes,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
27,student,single,basic.9y,no,yes,yes,-1.8,93.876,-40.0,0.701,5008.7,1
33,technician,single,high.school,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
40,admin.,single,unknown,unknown,no,yes,1.1,93.994,-36.4,4.858,5191.0,0
28,services,married,unknown,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,married,university.degree,no,yes,yes,-3.4,92.379,-29.8,0.819,5017.5,0
30,blue-collar,married,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
29,technician,married,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
41,technician,married,professional.course,no,unknown,unknown,-2.9,92.963,-40.8,1.262,5076.2,1
21,services,single,unknown,no,yes,no,-1.7,94.027,-38.3,0.888,4991.6,0
59,housemaid,divorced,university.degree,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
57,retired,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
36,services,married,high.school,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
40,blue-collar,married,basic.6y,no,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
44,blue-collar,single,basic.9y,no,yes,no,-1.8,93.075,-47.1,1.453,5099.1,0
39,admin.,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
55,management,divorced,university.degree,no,yes,no,-1.8,93.075,-47.1,1.466,5099.1,0
33,admin.,married,high.school,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
26,admin.,married,high.school,no,no,yes,1.1,93.994,-36.4,4.858,5191.0,0
58,management,divorced,university.degree,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
33,services,married,high.school,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
36,self-employed,single,university.degree,no,no,no,1.4,93.918,-42.7,4.963,5228.1,1
33,technician,single,high.school,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
32,management,single,university.degree,no,no,yes,-0.1,93.2,-42.0,4.12,5195.8,0
51,unknown,married,unknown,unknown,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
24,management,married,unknown,no,no,no,-1.8,92.843,-50.0,1.574,5099.1,0
28,admin.,single,university.degree,no,no,no,1.1,93.994,-36.4,4.858,5191.0,0
48,management,married,university.degree,unknown,yes,no,-2.9,92.201,-31.4,0.825,5076.2,0
35,blue-collar,single,unknown,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
18,student,single,unknown,no,yes,no,-1.8,93.876,-40.0,0.668,5008.7,1
23,admin.,single,high.school,no,no,no,-1.8,92.893,-46.2,1.25,5099.1,0
28,management,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
49,management,married,university.degree,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
34,technician,married,professional.course,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
60,housemaid,married,basic.4y,no,yes,no,-2.9,92.469,-33.6,1.072,5076.2,0
25,blue-collar,single,basic.6y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
32,technician,married,professional.course,no,yes,yes,-1.8,92.893,-46.2,1.25,5099.1,0
54,services,married,basic.4y,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
48,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.968,5228.1,0
49,admin.,divorced,high.school,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
34,management,single,university.degree,no,no,no,1.4,93.918,-42.7,4.968,5228.1,0
36,admin.,married,university.degree,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
42,services,single,high.school,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
37,admin.,married,high.school,no,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
51,blue-collar,married,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.354,5099.1,1
46,admin.,divorced,university.degree,no,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
37,housemaid,single,high.school,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,0
41,admin.,divorced,high.school,no,yes,yes,-1.7,94.027,-38.3,0.904,4991.6,0
46,management,married,university.degree,unknown,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
40,management,married,university.degree,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
31,services,divorced,high.school,no,yes,no,-0.1,93.2,-42.0,4.191,5195.8,0
42,blue-collar,married,basic.4y,no,no,no,-1.8,93.075,-47.1,1.415,5099.1,1
34,admin.,single,high.school,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
43,admin.,married,university.degree,no,yes,yes,1.4,93.444,-36.1,4.968,5228.1,0
32,housemaid,married,high.school,no,no,no,1.4,94.465,-41.8,4.958,5228.1,0
29,technician,married,professional.course,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
35,blue-collar,married,basic.4y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
22,technician,married,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.959,5228.1,0
25,technician,single,professional.course,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
50,blue-collar,married,professional.course,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
34,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.968,5228.1,0
29,technician,single,university.degree,no,yes,yes,1.4,93.918,-42.7,4.963,5228.1,0
30,admin.,divorced,university.degree,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,1
29,admin.,married,high.school,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
51,blue-collar,married,basic.4y,unknown,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
56,blue-collar,married,basic.9y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
41,management,married,university.degree,no,no,no,-0.1,93.2,-42.0,4.12,5195.8,0
33,admin.,married,university.degree,no,no,no,1.4,93.918,-42.7,4.961,5228.1,1
52,admin.,married,high.school,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
38,blue-collar,married,basic.9y,no,no,no,1.4,94.465,-41.8,4.958,5228.1,0
46,unemployed,divorced,basic.9y,no,yes,no,1.4,94.465,-41.8,4.864,5228.1,0
48,technician,divorced,professional.course,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
71,housemaid,married,unknown,no,yes,no,-1.8,92.893,-46.2,1.259,5099.1,0
53,blue-collar,married,basic.9y,no,yes,no,1.4,93.444,-36.1,4.968,5228.1,0
37,services,single,high.school,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
33,blue-collar,married,basic.9y,unknown,no,no,-1.8,92.893,-46.2,1.334,5099.1,0
53,management,married,basic.9y,unknown,yes,yes,1.4,93.918,-42.7,4.963,5228.1,1
29,admin.,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,1
25,admin.,single,university.degree,no,no,no,-3.4,92.649,-30.1,0.714,5017.5,0
32,technician,single,university.degree,no,no,no,1.4,93.444,-36.1,4.962,5228.1,0
48,blue-collar,married,basic.9y,unknown,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
36,management,married,basic.4y,no,yes,no,-3.4,92.431,-26.9,0.739,5017.5,0
51,unemployed,divorced,university.degree,unknown,yes,yes,1.4,94.465,-41.8,4.962,5228.1,0
29,admin.,single,university.degree,no,no,yes,1.4,93.444,-36.1,4.964,5228.1,0
22,services,single,high.school,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
43,admin.,married,university.degree,no,no,yes,-2.9,92.963,-40.8,1.262,5076.2,0
34,admin.,single,high.school,no,yes,no,-3.4,92.649,-30.1,0.722,5017.5,0
44,blue-collar,divorced,basic.6y,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
36,self-employed,married,professional.course,unknown,no,yes,1.4,93.918,-42.7,4.96,5228.1,0
31,blue-collar,married,basic.6y,no,yes,no,-0.1,93.798,-40.4,4.86,5195.8,1
49,self-employed,single,basic.9y,no,yes,yes,1.1,93.994,-36.4,4.864,5191.0,0
35,technician,married,professional.course,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
55,unemployed,married,basic.4y,unknown,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
33,admin.,single,university.degree,no,yes,yes,1.4,93.444,-36.1,4.962,5228.1,0
33,admin.,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
43,blue-collar,single,basic.9y,no,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
60,retired,married,professional.course,no,yes,no,1.4,94.465,-41.8,4.866,5228.1,0
41,entrepreneur,married,high.school,no,yes,no,-2.9,92.963,-40.8,1.262,5076.2,1
31,services,married,high.school,no,no,yes,-0.1,93.2,-42.0,4.076,5195.8,0
33,unemployed,married,basic.4y,no,no,no,-1.8,92.893,-46.2,1.244,5099.1,1
33,technician,divorced,professional.course,no,no,no,1.4,93.444,-36.1,4.97,5228.1,0
25,admin.,single,professional.course,no,yes,no,-1.8,93.075,-47.1,1.445,5099.1,0
32,blue-collar,single,high.school,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
51,housemaid,married,high.school,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,0
42,technician,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,0
47,admin.,married,basic.6y,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
43,management,married,basic.9y,no,yes,no,-2.9,92.201,-31.4,0.869,5076.2,0
29,technician,single,professional.course,no,unknown,unknown,-3.4,92.649,-30.1,0.719,5017.5,0
31,management,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
45,admin.,married,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.96,5228.1,0
34,admin.,married,university.degree,no,no,yes,1.4,93.918,-42.7,4.962,5228.1,0
31,blue-collar,married,basic.9y,no,no,no,1.4,93.918,-42.7,4.957,5228.1,0
34,technician,married,high.school,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
46,technician,married,professional.course,no,yes,no,-0.1,93.2,-42.0,4.191,5195.8,0
51,blue-collar,divorced,basic.9y,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
39,technician,divorced,university.degree,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
46,admin.,married,basic.9y,no,yes,no,-1.1,94.767,-50.8,1.047,4963.6,0
47,technician,married,professional.course,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
55,admin.,married,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.966,5228.1,0
39,admin.,single,high.school,no,yes,no,-1.8,92.843,-50.0,1.687,5099.1,0
35,blue-collar,single,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
45,admin.,single,high.school,unknown,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
42,admin.,married,basic.6y,no,no,no,1.4,94.465,-41.8,4.959,5228.1,0
32,blue-collar,single,university.degree,no,yes,yes,1.4,93.918,-42.7,4.963,5228.1,0
39,blue-collar,married,unknown,unknown,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
44,services,single,high.school,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
36,admin.,married,professional.course,no,yes,no,1.4,93.444,-36.1,4.965,5228.1,0
34,technician,single,professional.course,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
50,unknown,married,unknown,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
27,blue-collar,single,basic.4y,no,yes,no,-1.8,93.075,-47.1,1.41,5099.1,0
53,housemaid,married,basic.4y,unknown,no,no,1.4,93.918,-42.7,4.961,5228.1,0
53,admin.,married,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
39,self-employed,married,university.degree,no,no,no,1.4,93.918,-42.7,4.957,5228.1,0
37,technician,married,professional.course,no,no,yes,1.1,93.994,-36.4,4.86,5191.0,0
33,services,married,high.school,no,no,no,1.4,93.918,-42.7,4.963,5228.1,1
39,admin.,single,high.school,no,no,no,-3.4,92.431,-26.9,0.739,5017.5,0
35,technician,divorced,professional.course,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
24,technician,single,professional.course,no,yes,no,-1.7,94.215,-40.3,0.889,4991.6,1
37,blue-collar,married,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
49,technician,married,professional.course,no,yes,no,-1.8,93.876,-40.0,0.701,5008.7,0
32,blue-collar,married,basic.9y,no,yes,no,-1.8,93.075,-47.1,1.479,5099.1,0
57,admin.,married,university.degree,no,yes,yes,1.4,93.918,-42.7,4.961,5228.1,0
34,technician,single,professional.course,unknown,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
32,admin.,single,professional.course,no,no,yes,1.4,94.465,-41.8,4.961,5228.1,0
45,blue-collar,married,illiterate,unknown,no,no,1.1,93.994,-36.4,4.86,5191.0,0
68,retired,married,university.degree,no,yes,no,-1.8,93.749,-34.6,0.644,5008.7,1
33,admin.,married,university.degree,no,yes,no,-1.1,94.199,-37.5,0.879,4963.6,0
59,admin.,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,0
36,admin.,married,university.degree,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,single,high.school,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
48,services,married,basic.6y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
53,technician,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
23,services,single,high.school,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
45,technician,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
35,admin.,single,high.school,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
58,blue-collar,married,basic.4y,no,no,no,1.4,94.465,-41.8,4.866,5228.1,0
30,admin.,married,university.degree,no,no,yes,1.4,93.444,-36.1,4.968,5228.1,0
47,student,single,unknown,no,unknown,unknown,-0.1,93.2,-42.0,4.406,5195.8,1
59,technician,married,professional.course,no,yes,no,-1.7,94.215,-40.3,0.861,4991.6,1
31,blue-collar,married,basic.4y,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
26,technician,married,basic.6y,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
49,technician,married,professional.course,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
60,retired,married,basic.4y,no,no,no,-3.4,92.431,-26.9,0.739,5017.5,0
47,entrepreneur,married,university.degree,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
33,services,married,basic.4y,no,unknown,unknown,1.4,94.465,-41.8,4.962,5228.1,0
37,management,married,university.degree,no,yes,no,-1.7,94.215,-40.3,0.896,4991.6,1
55,retired,married,basic.9y,unknown,yes,yes,1.4,93.444,-36.1,4.964,5228.1,0
48,admin.,married,university.degree,no,yes,no,-2.9,92.963,-40.8,1.215,5076.2,0
34,blue-collar,married,basic.4y,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
39,blue-collar,divorced,basic.9y,no,yes,no,1.4,94.465,-41.8,4.962,5228.1,0
58,unknown,married,basic.4y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
34,technician,married,university.degree,no,yes,yes,1.4,93.444,-36.1,4.964,5228.1,0
36,management,single,university.degree,no,yes,yes,-1.8,92.893,-46.2,1.334,5099.1,0
46,services,married,high.school,no,yes,yes,-1.8,93.075,-47.1,1.365,5099.1,1
54,admin.,single,university.degree,unknown,no,no,1.4,93.444,-36.1,4.968,5228.1,0
41,technician,single,professional.course,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
54,management,married,university.degree,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
34,admin.,married,university.degree,no,yes,yes,-0.1,93.2,-42.0,4.12,5195.8,0
39,blue-collar,married,high.school,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
32,blue-collar,married,professional.course,no,no,no,1.1,93.994,-36.4,4.864,5191.0,0
36,admin.,divorced,high.school,no,yes,no,1.4,93.918,-42.7,4.957,5228.1,0
33,self-employed,married,university.degree,no,yes,yes,-0.1,93.2,-42.0,4.12,5195.8,0
42,blue-collar,divorced,basic.4y,no,yes,yes,1.1,93.994,-36.4,4.857,5191.0,0
39,technician,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.962,5228.1,0
51,admin.,divorced,university.degree,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
27,student,single,university.degree,no,yes,no,-2.9,92.201,-31.4,0.825,5076.2,0
49,services,married,basic.6y,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
48,admin.,divorced,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
49,entrepreneur,married,university.degree,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,1
33,services,married,high.school,no,yes,yes,-0.1,93.2,-42.0,4.12,5195.8,0
36,services,single,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.313,5099.1,1
60,admin.,married,unknown,no,no,no,-1.1,94.767,-50.8,1.046,4963.6,1
47,blue-collar,divorced,basic.9y,no,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
32,self-employed,married,basic.9y,no,yes,yes,1.4,94.465,-41.8,4.961,5228.1,0
55,retired,married,high.school,no,yes,no,1.4,93.918,-42.7,4.968,5228.1,0
72,retired,married,basic.4y,no,yes,no,-1.8,93.876,-40.0,0.672,5008.7,1
57,technician,married,university.degree,unknown,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
47,blue-collar,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
55,blue-collar,married,basic.9y,no,no,no,-2.9,92.963,-40.8,1.215,5076.2,0
28,technician,married,basic.9y,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,1
45,admin.,married,high.school,unknown,unknown,unknown,1.4,93.444,-36.1,4.966,5228.1,0
36,self-employed,single,university.degree,no,yes,yes,1.4,93.444,-36.1,4.962,5228.1,0
42,admin.,married,professional.course,unknown,yes,yes,1.4,93.444,-36.1,4.964,5228.1,0
60,services,married,high.school,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
29,admin.,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.968,5228.1,0
25,student,single,high.school,no,yes,no,-1.1,94.601,-49.5,1.032,4963.6,1
59,admin.,married,basic.4y,unknown,no,no,1.4,93.918,-42.7,4.962,5228.1,0
56,retired,married,basic.4y,no,yes,no,1.4,93.444,-36.1,4.967,5228.1,0
28,blue-collar,single,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.281,5099.1,0
27,services,married,high.school,no,yes,no,1.4,93.918,-42.7,4.957,5228.1,0
37,unknown,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.354,5099.1,0
53,blue-collar,married,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.959,5228.1,0
51,blue-collar,married,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
29,unemployed,married,basic.4y,unknown,no,no,-0.1,93.2,-42.0,4.076,5195.8,0
53,management,married,university.degree,no,yes,no,-0.1,93.2,-42.0,4.076,5195.8,0
36,unemployed,single,unknown,unknown,no,no,1.4,93.918,-42.7,4.968,5228.1,0
42,blue-collar,married,basic.6y,unknown,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,married,university.degree,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
41,technician,married,professional.course,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,1
40,services,single,high.school,no,yes,yes,1.4,94.465,-41.8,4.96,5228.1,0
37,technician,married,professional.course,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
43,blue-collar,single,professional.course,no,no,no,1.4,94.465,-41.8,4.866,5228.1,0
52,management,married,university.degree,no,yes,no,-0.1,93.2,-42.0,4.191,5195.8,0
52,blue-collar,divorced,unknown,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
35,entrepreneur,married,university.degree,no,yes,yes,-1.8,92.893,-46.2,1.313,5099.1,0
30,blue-collar,married,basic.4y,no,yes,no,1.4,94.465,-41.8,4.864,5228.1,0
46,management,married,university.degree,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
38,management,divorced,university.degree,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
46,housemaid,married,basic.4y,unknown,yes,no,1.4,93.444,-36.1,4.962,5228.1,0
78,retired,married,basic.4y,no,yes,no,-1.7,94.215,-40.3,0.87,4991.6,1
34,services,married,high.school,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
36,technician,single,unknown,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,0
38,blue-collar,married,basic.4y,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
29,technician,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
37,blue-collar,married,unknown,unknown,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
30,admin.,married,university.degree,no,no,no,-2.9,92.201,-31.4,0.883,5076.2,1
40,admin.,married,high.school,unknown,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
